ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
277844,0h 23m 28s,9/12/2011 4:36,King St W / Spadina Ave,7010,9/12/2011 5:00,Metro Hall Plaza,7053,,M5V3V9,Casual
