ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
204780,0h 8m 55s,8/10/2011 15:19,Front/Yonge (Hockey Hall of Fame),7048,8/10/2011 15:28,Simcoe St / Dundas St W,7039,C00130,M8W3L1,Casual
206436,0h 5m 56s,8/11/2011 8:39,Simcoe St / Dundas St W,7039,8/11/2011 8:45,Temperance St / Yonge St,7019,C00130,M5B2L2,Subscriber
206748,0h 5m 15s,8/11/2011 10:39,Temperance St / Yonge St,7019,8/11/2011 10:44,Elizabeth St / Edward St,7012,C00130,M5B2L2,Subscriber
206764,0h 3m 3s,8/11/2011 10:55,Elizabeth St / Edward St,7012,8/11/2011 10:58,Simcoe St / Dundas St W,7039,C00130,M5B2L2,Subscriber
207399,0h 14m 8s,8/11/2011 15:58,Simcoe St / Dundas St W,7039,8/11/2011 16:12,University Ave / Gerrard St W,7047,C00130,M5T 2Y9,Casual
207471,0h 10m 30s,8/11/2011 16:21,University Ave / Gerrard St W,7047,8/11/2011 16:31,Jarvis St / Isabella St,7031,C00130,M4X 1L1,Casual
208090,0h 14m 42s,8/11/2011 18:44,Jarvis St / Isabella St,7031,8/11/2011 18:59,Augusta Ave / Dundas St W,7032,C00130,M4X 1W7,Subscriber
208503,0h 1m 25s,8/11/2011 21:50,Augusta Ave / Dundas St W,7032,8/11/2011 21:51,Augusta Ave / Dundas St W,7032,C00130,M4G 3N1,Casual
209121,0h 8m 42s,8/12/2011 9:04,Augusta Ave / Dundas St W,7032,8/12/2011 9:13,Bay St / Albert St,7021,C00130,M5T2L8,Casual
209650,0h 6m 29s,8/12/2011 12:56,Bay St / Albert St,7021,8/12/2011 13:02,Front/Yonge (Hockey Hall of Fame),7048,C00130,M4Y 2G6,Casual
209861,0h 6m 35s,8/12/2011 14:28,Front/Yonge (Hockey Hall of Fame),7048,8/12/2011 14:35,Bremner / Spadina,7073,C00130,,Casual
210667,0h 15m 59s,8/12/2011 18:19,Bremner / Spadina,7073,8/12/2011 18:35,College St / Major St,7078,C00130,,Casual
210808,0h 12m 19s,8/12/2011 19:06,College St / Major St,7078,8/12/2011 19:18,Bathurst St / Dundas St,7037,C00130,,Casual
