ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
204250,0h 5m 20s,8/10/2011 10:28,Front/Yonge (Hockey Hall of Fame),7048,8/10/2011 10:33,Bay St / Albert St,7021,C00127,M8W 3L3,Subscriber
204329,0h 5m 0s,8/10/2011 11:33,Bay St / Albert St,7021,8/10/2011 11:38,Bay St / College St,7006,C00127,L9L 1B6,Casual
204536,0h 12m 2s,8/10/2011 13:12,Bay St / College St,7006,8/10/2011 13:24,Phoebe St / Spadina Ave,7020,C00127,M4Y2H9,Casual
204689,0h 7m 22s,8/10/2011 14:34,Phoebe St / Spadina Ave,7020,8/10/2011 14:41,King St W / Bay St,7015,C00127,L7L1X6,Casual
204945,0h 4m 56s,8/10/2011 16:24,King St W / Bay St,7015,8/10/2011 16:29,Scott St / The Esplanade,7013,C00127,M5E1A1,Casual
206979,0h 4m 51s,8/11/2011 12:51,Scott St / The Esplanade,7013,8/11/2011 12:56,York St / Queens Quay W,7076,C00127,M5E 1A1,Casual
207141,0h 22m 57s,8/11/2011 13:57,York St / Queens Quay W,7076,8/11/2011 14:20,Ft. York / Capreol Crt.,7000,C00127,M5J 2L1,Casual
207628,0h 8m 19s,8/11/2011 17:03,Ft. York / Capreol Crt.,7000,8/11/2011 17:12,Elizabeth St / Edward St,7012,C00127,M5V3T1,Casual
208019,0h 8m 6s,8/11/2011 18:25,Elizabeth St / Edward St,7012,8/11/2011 18:33,Widmer St / Adelaide St ,7017,C00127,M5V3T1,Casual
208224,0h 15m 38s,8/11/2011 19:27,Widmer St / Adelaide St ,7017,8/11/2011 19:43,Spadina Ave / Sussex Ave,7074,C00127,M5R 3B7,Subscriber
209334,0h 25m 43s,8/12/2011 10:44,Spadina Ave / Sussex Ave,7074,8/12/2011 11:10,Simcoe St / Dundas St W,7039,C00127,M4Y 2W4,Subscriber
209664,0h 11m 15s,8/12/2011 13:00,Simcoe St / Dundas St W,7039,8/12/2011 13:11,Bay St / Bloor St W,7029,C00127,M5B2L2,Subscriber
209701,0h 22m 25s,8/12/2011 13:17,Bay St / Bloor St W,7029,8/12/2011 13:39,Granby St / Yonge St,7077,C00127,M5T1B9,Casual
210469,0h 11m 7s,8/12/2011 17:30,Granby St / Yonge St,7077,8/12/2011 17:42,Spadina Ave / Sussex Ave,7074,C00127,M4Y 1H9,Subscriber
210576,0h 7m 18s,8/12/2011 17:53,Spadina Ave / Sussex Ave,7074,8/12/2011 18:00,University Ave / College St,7062,C00127,M1T 1H8,Casual
210677,0h 11m 38s,8/12/2011 18:20,University Ave / College St,7062,8/12/2011 18:32,Ted Rogers Way / Bloor St E,7025,C00127,M4W3Y3,Subscriber
210719,0h 11m 18s,8/12/2011 18:36,Ted Rogers Way / Bloor St E,7025,8/12/2011 18:47,King St E / Jarvis St,7009,C00127,,Casual
210974,0h 22m 0s,8/12/2011 20:16,King St E / Jarvis St,7009,8/12/2011 20:38,Augusta Ave / Dundas St W,7032,C00127,M5A 2M5,Casual
211169,0h 10m 29s,8/12/2011 21:50,Augusta Ave / Dundas St W,7032,8/12/2011 22:01,Bay St / St Joseph St,7026,C00127,,Casual
211368,0h 9m 6s,8/12/2011 23:58,Bay St / St Joseph St,7026,8/13/2011 0:07,Willcocks St / St. George St,7066,C00127,M1K3N7,Casual
