ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
204232,0h 13m 32s,8/10/2011 10:17,Front/Yonge (Hockey Hall of Fame),7048,8/10/2011 10:31,Jarvis St / Carleton St,7055,C00107,L6M 3G1,Casual
204281,0h 11m 11s,8/10/2011 10:47,Jarvis St / Carleton St,7055,8/10/2011 10:59,Lower Jarvis St / The Esplanade,7001,C00107,M4Y2X3,Subscriber
204441,0h 10m 27s,8/10/2011 12:27,Lower Jarvis St / The Esplanade,7001,8/10/2011 12:38,Jarvis St / Carleton St,7055,C00107,M4Y2X3,Subscriber
205317,0h 8m 45s,8/10/2011 17:51,Jarvis St / Carleton St,7055,8/10/2011 18:00,Queen St / Ossington Ave,7035,C00107,M4Y1H3,Casual
205703,0h 10m 6s,8/10/2011 19:45,Queen St / Ossington Ave,7035,8/10/2011 19:55,Navy Wharf Ct. / Bremner Blvd.,7054,C00107,M6G1Y8,Subscriber
206062,0h 17m 51s,8/10/2011 23:08,Navy Wharf Ct. / Bremner Blvd.,7054,8/10/2011 23:26,Bathurst / Queens Quay (Island Airport),7071,C00107,,Casual
206084,0h 7m 1s,8/10/2011 23:39,Bathurst / Queens Quay (Island Airport),7071,8/10/2011 23:46,Bremner / Spadina,7073,C00107,,Casual
206317,0h 5m 51s,8/11/2011 8:09,Bremner / Spadina,7073,8/11/2011 8:14,Wellington St / Portland St,7011,C00107,M5V 3Z5,Casual
206376,0h 4m 40s,8/11/2011 8:25,Wellington St / Portland St,7011,8/11/2011 8:30,Bond St / Queen St E,7045,C00107,,Casual
206787,0h 2m 58s,8/11/2011 11:08,Bond St / Queen St E,7045,8/11/2011 11:11,Bond St / Queen St E,7045,C00107,M5S3K5,Subscriber
206803,0h 12m 50s,8/11/2011 11:23,Bond St / Queen St E,7045,8/11/2011 11:36,Dundas St / Parliament St,7065,C00107,M5J0A7,Casual
206983,0h 11m 41s,8/11/2011 12:52,Dundas St / Parliament St,7065,8/11/2011 13:04,Bathurst / Queens Quay (Island Airport),7071,C00107,M5E1Z8,Casual
207705,0h 13m 11s,8/11/2011 17:16,Bathurst / Queens Quay (Island Airport),7071,8/11/2011 17:30,Madison Ave / Bloor St W,7003,C00107,,Casual
207806,0h 16m 33s,8/11/2011 17:39,Madison Ave / Bloor St W,7003,8/11/2011 17:55,Queens Quay W / Dan Leckie Way,7075,C00107,M4Y1B6,Casual
