ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
204690,0h 10m 10s,8/10/2011 14:35,Front/Yonge (Hockey Hall of Fame),7048,8/10/2011 14:46,Lower Simcoe St / Lakeshore Blvd W,7043,C00133,,Casual
204871,0h 20m 22s,8/10/2011 15:59,Lower Simcoe St / Lakeshore Blvd W,7043,8/10/2011 16:19,College St / Major St,7078,C00133,M5J2X1,Subscriber
205049,0h 5m 47s,8/10/2011 16:50,College St / Major St,7078,8/10/2011 16:56,King St W / Spadina Ave,7010,C00133,M5V 3T9,Casual
205096,0h 20m 44s,8/10/2011 17:02,King St W / Spadina Ave,7010,8/10/2011 17:23,Bay St / Bloor St W,7029,C00133,M5P2A9,Subscriber
205448,0h 26m 32s,8/10/2011 18:19,Bay St / Bloor St W,7029,8/10/2011 18:45,Queens Quay W / Dan Leckie Way,7075,C00133,M4W2Z7,Casual
205889,0h 4m 37s,8/10/2011 21:08,Queens Quay W / Dan Leckie Way,7075,8/10/2011 21:13,Lower Simcoe St / Lakeshore Blvd W,7043,C00133,M5V 3T1,Casual
206064,0h 3m 38s,8/10/2011 23:08,Lower Simcoe St / Lakeshore Blvd W,7043,8/10/2011 23:12,Queens Quay W / Dan Leckie Way,7075,C00133,M5V 3T1,Casual
206078,0h 7m 33s,8/10/2011 23:33,Queens Quay W / Dan Leckie Way,7075,8/10/2011 23:41,Bathurst / Queens Quay (Island Airport),7071,C00133,M5V3S6,Casual
207910,0h 11m 32s,8/11/2011 18:03,Bathurst / Queens Quay (Island Airport),7071,8/11/2011 18:14,Bremner Blvd / Rees St,7018,C00133,M4C4B2,Subscriber
208600,0h 9m 0s,8/11/2011 22:54,Bremner Blvd / Rees St,7018,8/11/2011 23:03,Front/Yonge (Hockey Hall of Fame),7048,C00133,,Casual
208844,0h 9m 41s,8/12/2011 7:45,Front/Yonge (Hockey Hall of Fame),7048,8/12/2011 7:55,Bay St / College St,7006,C00133,L9T2T8,Casual
209047,0h 11m 52s,8/12/2011 8:46,Bay St / College St,7006,8/12/2011 8:58,Simcoe St / Wellington St W,7057,C00133,M4Y2X5,Casual
209124,0h 4m 41s,8/12/2011 9:05,Simcoe St / Wellington St W,7057,8/12/2011 9:10,King St W / Spadina Ave,7010,C00133,M5E 0A2,Casual
209298,3h 32m 3s,8/12/2011 10:26,King St W / Spadina Ave,7010,8/12/2011 13:58,King St W / Spadina Ave,7010,C00133,,Casual
209913,0h 15m 5s,8/12/2011 14:55,King St W / Spadina Ave,7010,8/12/2011 15:10,York St / Queens Quay W,7076,C00133,M5V 3Y9,Casual
210186,2h 18m 21s,8/12/2011 16:24,York St / Queens Quay W,7076,8/12/2011 18:43,Temperance St / Yonge St,7019,C00133,,Casual
210966,0h 13m 4s,8/12/2011 20:15,Temperance St / Yonge St,7019,8/12/2011 20:28,Scott St / The Esplanade,7013,C00133,,Casual
211057,0h 8m 2s,8/12/2011 20:50,Scott St / The Esplanade,7013,8/12/2011 20:58,Dundas / Yonge St.,7038,C00133,M5T3K7,Casual
211082,0h 13m 27s,8/12/2011 21:04,Dundas / Yonge St.,7038,8/12/2011 21:18,Church St / Bloor St E,7034,C00133,L3R 8L8,Subscriber
211210,0h 18m 43s,8/12/2011 22:05,Church St / Bloor St E,7034,8/12/2011 22:24,Gerrard St E / Church St,7079,C00133,,Casual
211750,0h 1m 48s,8/13/2011 10:47,Gerrard St E / Church St,7079,8/13/2011 10:49,Granby St / Yonge St,7077,C00133,M5B1J6,Casual
211772,0h 2m 54s,8/13/2011 11:03,Granby St / Yonge St,7077,8/13/2011 11:06,Dundas / Yonge St.,7038,C00133,M4Y0A2,Casual
211983,0h 5m 35s,8/13/2011 12:34,Dundas / Yonge St.,7038,8/13/2011 12:39,Church St / Alexander St,7044,C00133,M4Y0A2,Casual
213530,0h 16m 38s,8/13/2011 22:08,Jarvis St / Isabella St,7031,8/13/2011 22:25,Jarvis St / Isabella St,7031,C00133,,Casual
213559,0h 10m 29s,8/13/2011 22:30,Jarvis St / Isabella St,7031,8/13/2011 22:41,Madison Ave / Bloor St W,7003,C00133,M4Y2H9,Casual
213592,0h 10m 20s,8/13/2011 22:53,Madison Ave / Bloor St W,7003,8/13/2011 23:03,Dundas / Yonge St.,7038,C00133,M4Y2H9,Casual
213777,4h 16m 53s,8/14/2011 2:06,Dundas / Yonge St.,7038,8/14/2011 6:23,Wellington St / Portland St,7011,C00133,,Casual
214208,0h 13m 44s,8/14/2011 12:18,Wellington St / Portland St,7011,8/14/2011 12:32,Queens Park / Bloor St W,7063,C00133,,Casual
215053,0h 19m 59s,8/14/2011 18:07,Queens Park / Bloor St W,7063,8/14/2011 18:27,St George St / Bloor St W,7002,C00133,M5S2M5,Casual
215243,0h 8m 37s,8/14/2011 20:03,St George St / Bloor St W,7002,8/14/2011 20:11,Queen St W / Spadina Ave,7069,C00133,,Casual
215411,0h 5m 38s,8/14/2011 23:37,Queen St W / Spadina Ave,7069,8/14/2011 23:42,College St / Major St,7078,C00133,ON,Casual
215722,0h 7m 28s,8/15/2011 8:41,College St / Major St,7078,8/15/2011 8:49,Bay St / College St,7006,C00133,ON,Casual
215854,0h 10m 16s,8/15/2011 9:17,Bay St / College St,7006,8/15/2011 9:27,Ted Rogers Way / Bloor St E,7025,C00133,M5G2R2,Casual
216640,0h 6m 11s,8/15/2011 16:09,Ted Rogers Way / Bloor St E,7025,8/15/2011 16:15,Wellesley St E. / Yonge St,7051,C00133,M5V3H9,Casual
