ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
204125,0h 8m 7s,8/10/2011 9:33,Front/Yonge (Hockey Hall of Fame),7048,8/10/2011 9:41,Elizabeth St / Edward St,7012,C00096,L6M 0C1,Casual
204399,0h 12m 11s,8/10/2011 12:08,Elizabeth St / Edward St,7012,8/10/2011 12:20,Willcocks St / St. George St,7066,C00096,M4Y2P8,Subscriber
204739,0h 5m 21s,8/10/2011 15:04,Willcocks St / St. George St,7066,8/10/2011 15:09,Queens Park / Bloor St W,7063,C00096,M5V 3T9,Casual
204767,0h 15m 6s,8/10/2011 15:12,Queens Park / Bloor St W,7063,8/10/2011 15:28,King St E / Jarvis St,7009,C00096,M5E 2A1,Casual
205140,0h 17m 39s,8/10/2011 17:10,King St E / Jarvis St,7009,8/10/2011 17:27,Augusta Ave / Dundas St W,7032,C00096,M5A0B1,Casual
205336,0h 30m 0s,8/10/2011 17:55,Augusta Ave / Dundas St W,7032,8/10/2011 18:25,Queen St / Portland St,7049,C00096,,Casual
205657,0h 12m 11s,8/10/2011 19:26,Queen St / Portland St,7049,8/10/2011 19:39,Gould St / Mutual St,7028,C00096,M4Y1H9,Casual
206270,0h 5m 11s,8/11/2011 7:49,Gould St / Mutual St,7028,8/11/2011 7:54,Bay St / Albert St,7021,C00096,M5B2L2,Subscriber
206359,0h 6m 13s,8/11/2011 8:20,Bay St / Albert St,7021,8/11/2011 8:26,Ft. York / Capreol Crt.,7000,C00096,M5V3T1,Casual
206639,0h 13m 34s,8/11/2011 9:33,Ft. York / Capreol Crt.,7000,8/11/2011 9:46,Ted Rogers Way / Bloor St E,7025,C00096,L7L2A7,Casual
207503,0h 16m 3s,8/11/2011 16:27,Ted Rogers Way / Bloor St E,7025,8/11/2011 16:43,Sherbourne / Carlton (Allan Gardens),7014,C00096,M5B1Y6,Casual
223434,0h 17m 30s,8/18/2011 11:27,College St / Major St,7078,8/18/2011 11:45,York St / Queens Quay W,7076,C00096,M5A 2N6,Subscriber
223554,0h 3m 34s,8/18/2011 12:35,York St / Queens Quay W,7076,8/18/2011 12:38,Scott St / The Esplanade,7013,C00096,M5E 1A1,Casual
223783,0h 12m 48s,8/18/2011 14:29,Scott St / The Esplanade,7013,8/18/2011 14:42,Queen St / Portland St,7049,C00096,M5E 1W5,Casual
223890,0h 15m 10s,8/18/2011 15:27,Queen St / Portland St,7049,8/18/2011 15:42,Lower Jarvis St / The Esplanade,7001,C00096,M5E 1W5,Casual
224239,0h 4m 24s,8/18/2011 17:21,Lower Jarvis St / The Esplanade,7001,8/18/2011 17:25,Ferry Ramp / Queens Quay W,7016,C00096,,Casual
224608,0h 16m 52s,8/18/2011 19:00,Ferry Ramp / Queens Quay W,7016,8/18/2011 19:16,Bay St / Wellesley St W,7030,C00096,M5E 0A2,Casual
224816,0h 6m 32s,8/18/2011 20:19,Bay St / Wellesley St W,7030,8/18/2011 20:25,Jarvis St / Carleton St,7055,C00096,M5E 0A2,Casual
224951,0h 17m 27s,8/18/2011 21:44,Jarvis St / Carleton St,7055,8/18/2011 22:01,Madison Ave / Bloor St W,7003,C00096,,Casual
225324,0h 13m 13s,8/19/2011 7:19,Madison Ave / Bloor St W,7003,8/19/2011 7:32,Metro Hall Plaza,7053,C00096,,Casual
225385,0h 9m 40s,8/19/2011 7:57,Metro Hall Plaza,7053,8/19/2011 8:06,Dockside Dr / Queens Quay E.,7068,C00096,H1Z 4M6,Casual
226579,0h 28m 22s,8/19/2011 16:25,College St / Major St,7078,8/19/2011 16:53,Augusta Ave / Dundas St W,7032,C00096,,Casual
226754,0h 41m 13s,8/19/2011 17:07,Augusta Ave / Dundas St W,7032,8/19/2011 17:49,Bremner / Spadina,7073,C00096,,Casual
227028,0h 5m 43s,8/19/2011 18:10,Bremner / Spadina,7073,8/19/2011 18:16,Front/Yonge (Hockey Hall of Fame),7048,C00096,M5V3Y3,Casual
227187,0h 9m 52s,8/19/2011 19:03,Front/Yonge (Hockey Hall of Fame),7048,8/19/2011 19:13,Bathurst St / Dundas St,7037,C00096,M5A3X1,Casual
227632,0h 3m 37s,8/19/2011 23:35,Bathurst St / Dundas St,7037,8/19/2011 23:39,Jarvis St / Carleton St,7055,C00096,M4M 2S1,Casual
228041,0h 10m 46s,8/20/2011 10:49,Jarvis St / Carleton St,7055,8/20/2011 11:00,Wellington St / Portland St,7011,C00096,M4Y1H3,Casual
228087,0h 18m 31s,8/20/2011 11:14,Wellington St / Portland St,7011,8/20/2011 11:33,Queens Park / Bloor St W,7063,C00096,,Casual
228397,0h 14m 53s,8/20/2011 13:17,Queens Park / Bloor St W,7063,8/20/2011 13:32,Wellington St / Portland St,7011,C00096,,Casual
229507,0h 19m 38s,8/20/2011 19:38,Wellington St / Portland St,7011,8/20/2011 19:58,Queens Quay W / Dan Leckie Way,7075,C00096,,Casual
229798,0h 11m 9s,8/20/2011 23:36,Queens Quay W / Dan Leckie Way,7075,8/20/2011 23:48,Simcoe St / Wellington St W,7057,C00096,,Casual
230292,0h 3m 3s,8/21/2011 13:08,Simcoe St / Wellington St W,7057,8/21/2011 13:11,Widmer St / Adelaide St ,7017,C00096,M5A 4R2,Subscriber
230850,0h 10m 49s,8/21/2011 18:20,Widmer St / Adelaide St ,7017,8/21/2011 18:31,Bremner / Spadina,7073,C00096,M5T3J9,Subscriber
