ID,Duration,Start date,Start Station,Start terminal,End date,End Station,End terminal,Bike#,Zip Code,Subscription Type
340,0h 17m 42s,5/4/2011 16:01,College St / Borden St,7023,5/4/2011 16:19,Queen St / Portland St,7049,t01539,,Casual
751,1977h 38m 26s,5/5/2011 0:23,Queen St / Portland St,7049,7/26/2011 10:02,Spadina Ave / Sussex Ave,7074,t01539,,Casual
172229,0h 12m 36s,7/26/2011 16:37,Spadina Ave / Sussex Ave,7074,7/26/2011 16:49,Edward St / Yonge St,7041,t01539,,Casual
172808,0h 3m 39s,7/26/2011 18:45,Edward St / Yonge St,7041,7/26/2011 18:49,Princess Ave / Adelaide St,7060,t01539,,Casual
172897,0h 22m 45s,7/26/2011 19:10,Princess Ave / Adelaide St,7060,7/26/2011 19:33,Queens Quay W / Dan Leckie Way,7075,t01539,,Casual
172977,0h 31m 8s,7/26/2011 19:40,Queens Quay W / Dan Leckie Way,7075,7/26/2011 20:11,Queens Quay W / Dan Leckie Way,7075,t01539,,Casual
173292,10h 44m 46s,7/26/2011 21:52,Queens Quay W / Dan Leckie Way,7075,7/27/2011 8:37,Church St / Bloor St E,7034,t01539,,Casual
178776,0h 1m 44s,7/29/2011 12:07,Bay St / St Joseph St,7026,7/29/2011 12:09,Bay St / Bloor St W,7029,t01539,M4Y2W4,Casual
178903,0h 5m 38s,7/29/2011 13:11,Bay St / Bloor St W,7029,7/29/2011 13:17,Willcocks St / St. George St,7066,t01539,M4Y1R6,Subscriber
179354,0h 8m 22s,7/29/2011 16:16,Willcocks St / St. George St,7066,7/29/2011 16:25,Elizabeth St / Edward St,7012,t01539,,Casual
179552,0h 5m 45s,7/29/2011 17:19,Elizabeth St / Edward St,7012,7/29/2011 17:24,Jarvis St / Carleton St,7055,t01539,,Casual
179694,0h 6m 18s,7/29/2011 18:07,Jarvis St / Carleton St,7055,7/29/2011 18:13,Elizabeth St / Edward St,7012,t01539,,Casual
179811,0h 11m 53s,7/29/2011 18:51,Elizabeth St / Edward St,7012,7/29/2011 19:03,Parliament St / Gerrard St,7056,t01539,,Casual
186840,0h 4m 51s,8/2/2011 6:42,Front/Yonge (Hockey Hall of Fame),7048,8/2/2011 6:47,University Ave / King St W,7005,t01539,,Casual
187301,2h 12m 55s,8/2/2011 10:01,Wellesley St E. / Yonge St,7051,8/2/2011 12:14,Navy Wharf Ct. / Bremner Blvd.,7054,t01539,M4Y 1G6,Subscriber
187497,0h 12m 45s,8/2/2011 12:15,Navy Wharf Ct. / Bremner Blvd.,7054,8/2/2011 12:27,Huron St / Harbord St ,7024,t01539,M4Y1H5,Casual
189706,23h 7m 24s,8/3/2011 11:13,Jarvis St / Carleton St,7055,8/4/2011 10:21,Front/Yonge (Hockey Hall of Fame),7048,t01539,,Casual
191706,6h 18m 37s,8/4/2011 12:31,Front/Yonge (Hockey Hall of Fame),7048,8/4/2011 18:49,Queen St / Portland St,7049,t01539,,Casual
192910,0h 16m 40s,8/4/2011 19:06,Queen St / Portland St,7049,8/4/2011 19:23,Scott St / The Esplanade,7013,t01539,,Casual
194289,0h 11m 19s,8/5/2011 12:04,Sherbourne / Carlton (Allan Gardens),7014,8/5/2011 12:15,Front/Yonge (Hockey Hall of Fame),7048,t01539,M2J2N9,Casual
194401,0h 25m 8s,8/5/2011 12:47,Front/Yonge (Hockey Hall of Fame),7048,8/5/2011 13:12,Queens Park Cres E,7008,t01539,,Casual
196551,0h 10m 54s,8/6/2011 11:14,Queens Park Cres E,7008,8/6/2011 11:25,Queens Park / Bloor St W,7063,t01539,,Casual
196965,0h 9m 5s,8/6/2011 14:01,Queens Park / Bloor St W,7063,8/6/2011 14:10,Ted Rogers Way / Bloor St E,7025,t01539,M4Y3B6,Casual
200890,0h 13m 20s,8/8/2011 16:39,Ted Rogers Way / Bloor St E,7025,8/8/2011 16:52,Front/Yonge (Hockey Hall of Fame),7048,t01539,L3P3W5,Casual
205941,0h 3m 24s,8/10/2011 21:44,Simcoe St / Dundas St W,7039,8/10/2011 21:47,Queen St / Ossington Ave,7035,t01539,M5T 1V1,Casual
206107,0h 6m 40s,8/11/2011 0:26,Queen St / Ossington Ave,7035,8/11/2011 0:33,Madison Ave / Bloor St W,7003,t01539,L4Z0A9,Casual
206122,0h 12m 43s,8/11/2011 0:49,Madison Ave / Bloor St W,7003,8/11/2011 1:02,Front St W / Blue Jays Way,7059,t01539,,Casual
211759,0h 13m 10s,8/13/2011 10:54,Simcoe St / Dundas St W,7039,8/13/2011 11:07,King St E / Jarvis St,7009,t01539,,Casual
212033,0h 18m 48s,8/13/2011 12:54,King St E / Jarvis St,7009,8/13/2011 13:13,Huron St / Harbord St ,7024,t01539,,Casual
212090,0h 20m 58s,8/13/2011 13:19,Huron St / Harbord St ,7024,8/13/2011 13:40,Queen St W / Shaw St,7072,t01539,,Casual
